Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,Season,Episode,seriesID,totalSeasons
Now You See Me,2013,PG-13,31 May 2013,115 min,"Crime, Mystery, Thriller",Louis Leterrier,"Ed Solomon, Boaz Yakin, Edward Ricourt","Jesse Eisenberg, Common, Mark Ruffalo","An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances, and reward their audiences with the money.","English, French","United States, France",1 win & 3 nominations total,https://m.media-amazon.com/images/M/MV5BMTY0NDY3MDMxN15BMl5BanBnXkFtZTcwOTM5NzMzOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,7.2,"731,795",tt1670345,movie,N/A,"$117,723,989",N/A,N/A,True,False,/xEY0MV2jSQBz9iOJfCFvLTiPGMA.jpg,"{'id': 382685, 'name': 'Now You See Me Collection', 'poster_path': '/n2B51uCX5r960pFbEl9jMbTMuvq.jpg', 'backdrop_path': '/scBzORmLqP00h8hPKS19TLtyRQm.jpg'}",75000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,75656,tt1670345,['US'],en,Now You See Me,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,15.5752,/tWsNYbrqy1p1w6K9zRk0mSchztT.jpg,"[{'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 7296, 'logo_path': None, 'name': 'K/O Paper Products', 'origin_country': 'US'}, {'id': 23271, 'logo_path': None, 'name': 'SOIXAN7E QUIN5E', 'origin_country': 'FR'}, {'id': 23272, 'logo_path': None, 'name': 'See Me Louisiana', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2013-05-29,351723989,116,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"The closer you look, the less you’ll see.",Now You See Me,False,7.334,15753,,,,
In the Realm of the Senses,1976,NC-17,01 Apr 1977,109 min,"Drama, Romance",Nagisa Ôshima,"Nagisa Ôshima, Kôji Wakamatsu","Tatsuya Fuji, Eiko Matsuda, Aoi Nakajima","A fictionalized retelling of the story of Sada Abe, whose affair with her master quickly turned obsessive and sadomasochistic.",Japanese,"Japan, France",4 wins,https://m.media-amazon.com/images/M/MV5BZmJlYjVjMzgtM2U2OC00NDU4LTkyODUtOGY0NjBmMTI4NTQzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}]",N/A,6.6,"23,540",tt0074102,movie,N/A,N/A,N/A,N/A,True,False,/g3L6tOvJIRWSkxnhmoEW1SKEvW3.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,5879,tt0074102,['JP'],ja,愛のコリーダ,"A passionate telling of the story of Sada Abe, a woman whose affair with her master led to an obsessive and ultimately destructive sexual relationship.",17.4543,/AiFQbgjgSXWPfbi9iIYT39iXWMW.jpg,"[{'id': 6116, 'logo_path': '/yCu2D15iD7lcYsBWqXjU65U9nkH.png', 'name': 'Argos films', 'origin_country': 'FR'}, {'id': 13139, 'logo_path': None, 'name': 'Oshima Productions', 'origin_country': 'JP'}, {'id': 14668, 'logo_path': None, 'name': 'Shibata Organisation', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1976-09-15,0,105,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Never before had a man and a woman loved each other so intensely.,In the Realm of the Senses,False,6.6,643,,,,
Nightwatch: Demons Are Forever,2023,Not Rated,17 May 2024,118 min,"Horror, Mystery, Thriller",Ole Bornedal,Ole Bornedal,"Fanny Leander Bornedal, Nikolaj Coster-Waldau, Kim Bodnia","Martin's daughter, Emma, takes up a night watch job to find out what happened to her parents almost thirty years ago. A meeting with Wörmer in his cell pulls the serial killer out of his coma and sets in motion a chain of fateful ...",Danish,Denmark,5 nominations total,https://m.media-amazon.com/images/M/MV5BOWRiMjRjMTktYTViOC00YTdmLWE0NGEtN2E1ZDIwOTRiMmZjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,5.8,"3,456",tt6318608,movie,N/A,N/A,N/A,N/A,True,False,/opNdWurarqYxrzqpVRPyZrbWb3K.jpg,"{'id': 1172371, 'name': 'Nightwatch Collection', 'poster_path': '/uOXeb4vKZLTROhKAewzUrP3dfzh.jpg', 'backdrop_path': None}",4300000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,1029880,tt6318608,['DK'],da,Nattevagten - Dæmoner går i arv,"Martin's daughter, Emma, takes up a night watch job to find out what happened to her parents almost thirty years ago. A meeting with Wörmer in his cell pulls the serial killer out of his coma and sets in motion a chain of fateful events.",42.7032,/7Bj9qbmTiBdOmVlHeQqoEjsDxul.jpg,"[{'id': 235, 'logo_path': '/obOynoztBEhDNfHsDXBqOuQLAZk.png', 'name': 'Nordisk Film Denmark', 'origin_country': 'DK'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}]",2023-12-14,0,117,"[{'english_name': 'Danish', 'iso_639_1': 'da', 'name': 'Dansk'}]",Released,,Nightwatch: Demons Are Forever,False,5.975,60,,,,
Predators,2010,R,09 Jul 2010,107 min,"Action, Adventure, Sci-Fi",Nimród Antal,"Alex Litvak, Michael Finch, Jim Thomas","Adrien Brody, Laurence Fishburne, Topher Grace",A group of elite warriors parachute into an unfamiliar jungle and are hunted by members of a merciless alien race.,"English, Spanish, Russian",United States,2 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BODNhMWY0MDQtNjgwZC00YjM3LWEwMDItMWM3MTg4ZjA5ODgwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.4,"250,491",tt1424381,movie,N/A,"$52,000,688",N/A,N/A,True,False,/yVSgw4UyXWg0Edl7KMehdhhgIwL.jpg,"{'id': 399, 'name': 'Predator Collection', 'poster_path': '/mm2t5dd1QFxtX6X56Z9U5ucsIb1.jpg', 'backdrop_path': '/u1CTqTYRUVyLwlEd1z1VJrVBp0J.jpg'}",40000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",https://www.20thcenturystudios.com/movies/predators,34851,tt1424381,['US'],en,Predators,A group of cold-blooded killers find themselves trapped on an alien planet to be hunted by extraterrestrial Predators.,13.9621,/wdniP8NDaJIydi1hMxhpbJMUfr6.jpg,"[{'id': 1302, 'logo_path': '/zC3b70ixHh89qJIikLQPEvLqbPM.png', 'name': 'Davis Entertainment', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 444, 'logo_path': None, 'name': 'Dune Entertainment', 'origin_country': 'US'}, {'id': 10807, 'logo_path': '/5MhGwwNnXXcTKjIXJ9oALnUas4t.png', 'name': 'Troublemaker Studios', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-07-07,127200000,107,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,They are the most dangerous killers on the planet. But this is not our planet.,Predators,False,6.274,4244,,,,
The Union,2024,PG-13,16 Aug 2024,107 min,"Action, Comedy, Thriller",Julian Farino,"Joe Barton, David Guggenheim","Mark Wahlberg, Halle Berry, J.K. Simmons","Construction worker Mike is thrust into the world of espionage when his high school sweetheart, Roxanne, recruits him for a high-stakes intelligence mission.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BY2I0YmNiNmEtNWI2My00NDU5LWIwZWItNWNkNjFmYWJjNTMxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,5.4,"51,970",tt12610390,movie,N/A,N/A,N/A,N/A,True,False,/4ft6TR9wA6bra0RLL6G7JFDQ5t1.jpg,,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",https://www.netflix.com/title/81282732,704239,tt12610390,['US'],en,The Union,A New Jersey construction worker goes from regular guy to aspiring spy when his long-lost high school sweetheart recruits him for an espionage mission.,14.5607,/d9CTnTHip1RbVi2OQbA2LJJQAGI.jpg,"[{'id': 169668, 'logo_path': '/iGEtQO0W5H2PAgqjL0yubcbSgr4.png', 'name': 'Municipal Pictures', 'origin_country': 'US'}, {'id': 8537, 'logo_path': None, 'name': 'Closest to the Hole Productions', 'origin_country': 'US'}, {'id': 8536, 'logo_path': None, 'name': 'Leverage Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-08-15,0,109,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Old flame. New mission.,The Union,False,6.15,976,,,,
Bee Movie,2007,PG,02 Nov 2007,91 min,"Animation, Adventure, Comedy","Simon J. Smith, Steve Hickner","Jerry Seinfeld, Spike Feresten, Barry Marder","Jerry Seinfeld, Renée Zellweger, Matthew Broderick","Barry B. Benson, a bee just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship ...",English,"United States, Canada",1 win & 15 nominations total,https://m.media-amazon.com/images/M/MV5BMjE1MDYxOTA4MF5BMl5BanBnXkFtZTcwMDE0MDUzMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.1,"187,696",tt0389790,movie,N/A,"$126,631,277",N/A,N/A,True,False,/dM69VHjYFs8JBFNwI1rG0c7xeQz.jpg,,150000000,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",http://www.beemovie.com/,5559,tt0389790,['US'],en,Bee Movie,"Barry B. Benson, a recent college graduate who wants more out of his life than making honey, decides to sue the human race after learning about the exploitation of bees at the hands of mankind.",14.745,/rYBaXgvTKFS8iZC7Wr8SMomSauQ.jpg,"[{'id': 1903, 'logo_path': None, 'name': 'Columbus 81 Productions', 'origin_country': 'US'}, {'id': 521, 'logo_path': '/3BPX5VGBov8SDqTV7wC1L1xShAS.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-10-28,287594577,91,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Honey just got funny.,Bee Movie,False,6.022,4948,,,,
Making of 'The Last of Us',2023,TV-14,14 Mar 2023,31 min,Documentary,Paul C. Rosen,N/A,"Troy Baker, Murray Bartlett, Eben Bolter",An all-access documentary detailing the daunting behind-the-scenes efforts that went into the production of the hit series The Last of Us.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMDkyMDIzMjktODVhMi00MzAxLWEyYmUtZTU2NTI3ODVjYTViXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,231,tt27478132,movie,N/A,N/A,N/A,N/A,True,False,/lpZRUK5AuFW4Rw6bISIWOBJhS7P.jpg,,0,"[{'id': 99, 'name': 'Documentary'}]",https://www.hbo.com/movies/making-of-the-last-of-us,1100287,tt27478132,['US'],en,Making of The Last of Us,"Featuring extensive interviews with the cast and crew, this all-access documentary gives a rare glimpse into the daunting behind-the-scenes efforts that went into the production of the HBO Original smash hit series The Last of Us.",25.9647,/nter1KTaQjmkGCjvSu5u01FoecP.jpg,"[{'id': 3268, 'logo_path': '/tuomPhY2UtuPTqqFnKMVHvSb724.png', 'name': 'HBO', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-03-12,0,31,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Making of The Last of Us,False,6.8,23,,,,
Harry Potter and the Half-Blood Prince,2009,PG,15 Jul 2009,153 min,"Action, Adventure, Family",David Yates,"Steve Kloves, J.K. Rowling","Daniel Radcliffe, Emma Watson, Rupert Grint","As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as ""the property of the Half-Blood Prince"" and begins to learn more about Lord Voldemort's dark past.","English, Latin","United Kingdom, United States",Nominated for 1 Oscar. 9 wins & 39 nominations total,https://m.media-amazon.com/images/M/MV5BNzU3NDg4NTAyNV5BMl5BanBnXkFtZTcwOTg2ODg1Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.6,"616,702",tt0417741,movie,N/A,"$302,334,374",N/A,N/A,True,False,/urDWNffjwmNi5IQaezw9GwqkUXa.jpg,"{'id': 1241, 'name': 'Harry Potter Collection', 'poster_path': '/s4hXqX1VyWMc2ctJRuNBDB7YNJ3.jpg', 'backdrop_path': '/kmEsQL2vOTA0jnM28fXS45Ky8kX.jpg'}",250000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",https://www.warnerbros.com/movies/harry-potter-and-half-blood-prince/,767,tt0417741,['GB'],en,Harry Potter and the Half-Blood Prince,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",26.3929,/z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 437, 'logo_path': '/nu20mtwbEIhUNnQ5NXVhHsNknZj.png', 'name': 'Heyday Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-07-15,933959197,153,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Dark secrets revealed.,Harry Potter and the Half-Blood Prince,False,7.684,19836,,,,
La nuit se traîne,2024,N/A,28 Aug 2024,97 min,"Action, Thriller",Michiel Blanchart,"Michiel Blanchart, Gilles Marchand","Jonathan Feltre, Natacha Krief, Jonas Bloquet","This night is like all the others for Mady, student by day, locksmith by night. But Claire, the enigmatic young girl he helps out that night, is not who she claims to be. Mady has only one night to prove his innocence in a city in...",French,"Belgium, France",2 nominations,https://m.media-amazon.com/images/M/MV5BNWMzZWZmMDQtMjNlNC00YTBmLWI3YzItNzM3ZjZlZGY0YmQwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,487,tt16826430,movie,N/A,N/A,N/A,N/A,True,False,/Eeuq1qmv8UEsd4sX6BSrGNYR19.jpg,,4870000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",https://www.gaumont.com/en/movie/night-call,1001274,tt16826430,"['BE', 'FR']",fr,La Nuit se traîne,"Mady, a student, works as a locksmith by night. He helps Claire get into her apartment and soon realizes that she lied to him about her identity and robbed something that belonged to a dangerous man, Yannick. Mady gets embroiled in a manhunt and will have one night to prove his innocence.",14.2394,/5NYSdTdM1A4WKDmxwoph7PSFunv.jpg,"[{'id': 110258, 'logo_path': None, 'name': 'Daylight Films', 'origin_country': 'BE'}, {'id': 11983, 'logo_path': None, 'name': 'Formosa Productions', 'origin_country': 'FR'}, {'id': 3134, 'logo_path': '/1w7LQKO5fNzovefxGReUpZlM8e9.png', 'name': 'A Private View', 'origin_country': 'BE'}, {'id': 9, 'logo_path': '/nda3dTUYdDrJ6rZqBpYvY865aDv.png', 'name': 'Gaumont', 'origin_country': 'FR'}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR'}, {'id': 11797, 'logo_path': '/61JT9Ldht918n04Q73l2KhCjss.png', 'name': 'VOO', 'origin_country': 'BE'}, {'id': 24430, 'logo_path': '/7ZIwXTA5QVD6feybiITOL6OYJPJ.png', 'name': 'BeTV', 'origin_country': 'BE'}, {'id': 92187, 'logo_path': '/yrAyYme1zlZtHuhlWS3DlFAj762.png', 'name': 'Proximus', 'origin_country': 'BE'}, {'id': 202584, 'logo_path': '/xzwuvF1SmLz0O1TunE2eMWq8Rdn.png', 'name': 'RTL Belgium', 'origin_country': 'BE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2024-08-28,0,97,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Some doors should never be unlocked.,Night Call,False,6.772,90,,,,
IF,2024,PG,17 May 2024,104 min,"Animation, Comedy, Drama",John Krasinski,John Krasinski,"Cailey Fleming, Ryan Reynolds, John Krasinski",A young girl who goes through a difficult experience begins to see everyone's imaginary friends who have been left behind as their real-life friends have grown up.,English,"United States, Canada",7 nominations total,https://m.media-amazon.com/images/M/MV5BYjFiY2U2NjUtMWIxMy00NjJkLWI3OTItYzM3MzBlZDkyMDNkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,6.4,"57,982",tt11152168,movie,N/A,"$111,375,918",N/A,N/A,True,False,/nxxCPRGTzxUH8SFMrIsvMmdxHti.jpg,,110000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",https://www.if.movie,639720,tt11152168,['US'],en,IF,"After discovering she can see everyone's imaginary friends, a girl embarks on a magical adventure to reconnect forgotten imaginary friends with their kids.",24.9172,/xbKFv4KF3sVYuWKllLlwWDmuZP7.jpg,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 29312, 'logo_path': '/v6aLhoAviWYkfOksBJTd9XbO0YH.png', 'name': 'Sunday Night Productions', 'origin_country': 'US'}, {'id': 104228, 'logo_path': '/hx0C1XcSxGgat8N62GpxoJGTkCk.png', 'name': 'Maximum Effort', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2024-05-08,190309707,104,"[{'english_name': 'Danish', 'iso_639_1': 'da', 'name': 'Dansk'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,A story you have to believe to see.,IF,False,7.071,1340,,,,
The Usual Suspects,1995,R,16 Aug 1995,106 min,"Crime, Drama, Mystery",Bryan Singer,Christopher McQuarrie,"Kevin Spacey, Gabriel Byrne, Chazz Palminteri",The sole survivor of a pier shoot-out tells the story of how a notorious criminal influenced the events that began with five criminals meeting in a seemingly random police lineup.,"English, Hungarian, Spanish, French","United States, Germany",Won 2 Oscars. 37 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BOTE5MDUxZDUtZWZmZC00NDVmLWFhOGQtNWI2YTc4NzY3MGQ0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,8.5,"1,183,258",tt0114814,movie,N/A,"$23,341,568",N/A,N/A,True,False,/7S7PE3vK9Eh5uzCYBDGk5qTJeYW.jpg,,6000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",http://www.mgm.com/#/our-titles/2083/The-Usual-Suspects,629,tt0114814,['US'],en,The Usual Suspects,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",17.3647,/rWbsxdwF9qQzpTPCLmDfVnVqTK1.jpg,"[{'id': 9168, 'logo_path': '/hQNXrYIuyLRxMSBuGHk0GX7CCBS.png', 'name': 'Bad Hat Harry Productions', 'origin_country': 'US'}, {'id': 361, 'logo_path': None, 'name': 'Blue Parrot Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-19,23300000,106,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Hungarian', 'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,Five criminals. One line up. No coincidence.,The Usual Suspects,False,8.176,10663,,,,
