Title,Year,BoxOffice,budget,popularity,production_companies,revenue,runtime,Internet Movie Database,Rotten Tomatoes,Metacritic,Genre
American Fiction,2023,"$21,098,470",16.0,3.397,"MRC,T-Street,3 Arts Entertainment,Almost Infinite",22.48337,117,75.0,93.0,81.0,Comedy
American Fiction,2023,"$21,098,470",16.0,3.397,"MRC,T-Street,3 Arts Entertainment,Almost Infinite",22.48337,117,75.0,93.0,81.0, Drama
Bodies Bodies Bodies,2022,"$11,446,602",3.0,9.08,"A24,2AM",13.9,94,62.0,86.0,69.0,Comedy
Bodies Bodies Bodies,2022,"$11,446,602",3.0,9.08,"A24,2AM",13.9,94,62.0,86.0,69.0, Horror
Bodies Bodies Bodies,2022,"$11,446,602",3.0,9.08,"A24,2AM",13.9,94,62.0,86.0,69.0, Mystery
The Woman King,2022,"$67,328,130",50.0,10.3701,"TriStar Pictures,JuVee Productions,Entertainment One,Welle Entertainment,TSG Entertainment II",97.3,135,69.0,94.0,76.0,Action
The Woman King,2022,"$67,328,130",50.0,10.3701,"TriStar Pictures,JuVee Productions,Entertainment One,Welle Entertainment,TSG Entertainment II",97.3,135,69.0,94.0,76.0, Drama
The Woman King,2022,"$67,328,130",50.0,10.3701,"TriStar Pictures,JuVee Productions,Entertainment One,Welle Entertainment,TSG Entertainment II",97.3,135,69.0,94.0,76.0, History
Dream Scenario,2023,"$5,742,193",10.0,8.3654,"A24,Square Peg,Saturn Films",14.114415,102,68.0,91.0,74.0,Comedy
Dream Scenario,2023,"$5,742,193",10.0,8.3654,"A24,Square Peg,Saturn Films",14.114415,102,68.0,91.0,74.0, Drama
Dream Scenario,2023,"$5,742,193",10.0,8.3654,"A24,Square Peg,Saturn Films",14.114415,102,68.0,91.0,74.0, Fantasy
The Garfield Movie,2024,"$91,956,547",60.0,28.2109,"Alcon Entertainment,DNEG,Wayfarer Studios,One Cool Group,Stage 6 Films,Andrews McMeel Entertainment,John Cohen Productions",254.907482,100,57.0,37.0,31.0,Animation
The Garfield Movie,2024,"$91,956,547",60.0,28.2109,"Alcon Entertainment,DNEG,Wayfarer Studios,One Cool Group,Stage 6 Films,Andrews McMeel Entertainment,John Cohen Productions",254.907482,100,57.0,37.0,31.0, Adventure
The Garfield Movie,2024,"$91,956,547",60.0,28.2109,"Alcon Entertainment,DNEG,Wayfarer Studios,One Cool Group,Stage 6 Films,Andrews McMeel Entertainment,John Cohen Productions",254.907482,100,57.0,37.0,31.0, Comedy
Tár,2022,"$6,773,650",35.0,8.7905,"Focus Features,Standard Film Company,EMJAG Productions",29.048571,158,74.0,,93.0,Drama
Tár,2022,"$6,773,650",35.0,8.7905,"Focus Features,Standard Film Company,EMJAG Productions",29.048571,158,74.0,,93.0, Music
May December,2023,,20.0,6.5851,"Gloria Sanchez Productions,Killer Films,MountainA,Taylor & Dodge,Project Infinity",4.23237,117,68.0,91.0,86.0,Drama
The Many Saints of Newark,2021,"$8,237,403",50.0,7.9254,"HBO Films,New Line Cinema,Chase Films",13.037403,120,63.0,72.0,60.0,Crime
The Many Saints of Newark,2021,"$8,237,403",50.0,7.9254,"HBO Films,New Line Cinema,Chase Films",13.037403,120,63.0,72.0,60.0, Drama
Candyman,2021,"$61,186,570",25.0,6.0719,"Metro-Goldwyn-Mayer,Monkeypaw Productions,Bron Studios,Universal Pictures",77.41157,91,59.0,84.0,72.0,Horror
Candyman,2021,"$61,186,570",25.0,6.0719,"Metro-Goldwyn-Mayer,Monkeypaw Productions,Bron Studios,Universal Pictures",77.41157,91,59.0,84.0,72.0, Thriller
Wish,2023,"$63,973,821",175.0,13.0114,"Walt Disney Pictures,Walt Disney Animation Studios",254.99736,95,56.0,48.0,47.0,Animation
Wish,2023,"$63,973,821",175.0,13.0114,"Walt Disney Pictures,Walt Disney Animation Studios",254.99736,95,56.0,48.0,47.0, Adventure
Wish,2023,"$63,973,821",175.0,13.0114,"Walt Disney Pictures,Walt Disney Animation Studios",254.99736,95,56.0,48.0,47.0, Comedy
Blue Beetle,2023,"$72,488,072",104.0,16.1261,"Warner Bros. Pictures,The Safran Company,DC Films",130.788072,128,59.0,78.0,61.0,Action
Blue Beetle,2023,"$72,488,072",104.0,16.1261,"Warner Bros. Pictures,The Safran Company,DC Films",130.788072,128,59.0,78.0,61.0, Adventure
Blue Beetle,2023,"$72,488,072",104.0,16.1261,"Warner Bros. Pictures,The Safran Company,DC Films",130.788072,128,59.0,78.0,61.0, Sci-Fi
Harold and the Purple Crayon,2024,"$17,640,924",40.0,13.5768,"Davis Entertainment,Columbia Pictures,TSG Entertainment",32.227855,90,57.0,27.0,34.0,Animation
Harold and the Purple Crayon,2024,"$17,640,924",40.0,13.5768,"Davis Entertainment,Columbia Pictures,TSG Entertainment",32.227855,90,57.0,27.0,34.0, Adventure
Harold and the Purple Crayon,2024,"$17,640,924",40.0,13.5768,"Davis Entertainment,Columbia Pictures,TSG Entertainment",32.227855,90,57.0,27.0,34.0, Comedy
Luca,2021,"$1,324,302",200.0,18.3931,"Pixar,Walt Disney Pictures",51.074773,95,74.0,91.0,71.0,Animation
Luca,2021,"$1,324,302",200.0,18.3931,"Pixar,Walt Disney Pictures",51.074773,95,74.0,91.0,71.0, Adventure
Luca,2021,"$1,324,302",200.0,18.3931,"Pixar,Walt Disney Pictures",51.074773,95,74.0,91.0,71.0, Comedy
Back to Black,2024,"$6,157,705",30.0,6.5838,"Monumental Pictures,StudioCanal",51.001975,122,63.0,35.0,43.0,Biography
Back to Black,2024,"$6,157,705",30.0,6.5838,"Monumental Pictures,StudioCanal",51.001975,122,63.0,35.0,43.0, Drama
Back to Black,2024,"$6,157,705",30.0,6.5838,"Monumental Pictures,StudioCanal",51.001975,122,63.0,35.0,43.0, Music
The Boogeyman,2023,"$43,244,282",35.0,5.7762,"21 Laps Entertainment,20th Century Studios",82.344833,99,59.0,61.0,55.0,Horror
The Boogeyman,2023,"$43,244,282",35.0,5.7762,"21 Laps Entertainment,20th Century Studios",82.344833,99,59.0,61.0,55.0, Mystery
The Boogeyman,2023,"$43,244,282",35.0,5.7762,"21 Laps Entertainment,20th Century Studios",82.344833,99,59.0,61.0,55.0, Thriller
Turning Red,2022,"$1,399,001",175.0,17.8893,"Walt Disney Pictures,Pixar",21.328962,100,69.0,95.0,83.0,Animation
Turning Red,2022,"$1,399,001",175.0,17.8893,"Walt Disney Pictures,Pixar",21.328962,100,69.0,95.0,83.0, Adventure
Turning Red,2022,"$1,399,001",175.0,17.8893,"Walt Disney Pictures,Pixar",21.328962,100,69.0,95.0,83.0, Comedy
Matilda: The Musical,2022,,25.0,7.883,"Working Title Films,The Roald Dahl Story Company",37.289659,117,70.0,,72.0,Comedy
Matilda: The Musical,2022,,25.0,7.883,"Working Title Films,The Roald Dahl Story Company",37.289659,117,70.0,,72.0, Drama
Matilda: The Musical,2022,,25.0,7.883,"Working Title Films,The Roald Dahl Story Company",37.289659,117,70.0,,72.0, Family
Malignant,2021,"$13,391,791",40.0,9.1422,"New Line Cinema,Atomic Monster,Starlight Media,My Entertainment",34.891791,111,62.0,77.0,51.0,Crime
Malignant,2021,"$13,391,791",40.0,9.1422,"New Line Cinema,Atomic Monster,Starlight Media,My Entertainment",34.891791,111,62.0,77.0,51.0, Horror
Malignant,2021,"$13,391,791",40.0,9.1422,"New Line Cinema,Atomic Monster,Starlight Media,My Entertainment",34.891791,111,62.0,77.0,51.0, Mystery
The Conjuring: The Devil Made Me Do It,2021,"$65,631,050",39.0,14.6804,"New Line Cinema,The Safran Company,Atomic Monster",206.43105,111,63.0,56.0,53.0,Horror
The Conjuring: The Devil Made Me Do It,2021,"$65,631,050",39.0,14.6804,"New Line Cinema,The Safran Company,Atomic Monster",206.43105,111,63.0,56.0,53.0, Mystery
The Conjuring: The Devil Made Me Do It,2021,"$65,631,050",39.0,14.6804,"New Line Cinema,The Safran Company,Atomic Monster",206.43105,111,63.0,56.0,53.0, Thriller
The Little Things,2021,"$15,342,746",30.0,9.0984,"Warner Bros. Pictures,Gran Via Productions",29.942746,128,63.0,44.0,54.0,Crime
The Little Things,2021,"$15,342,746",30.0,9.0984,"Warner Bros. Pictures,Gran Via Productions",29.942746,128,63.0,44.0,54.0, Drama
The Little Things,2021,"$15,342,746",30.0,9.0984,"Warner Bros. Pictures,Gran Via Productions",29.942746,128,63.0,44.0,54.0, Mystery
Resident Evil: Welcome to Raccoon City,2021,"$17,000,612",25.0,11.1847,"Constantin Film,Davis Films,Screen Gems",41.914915,107,52.0,30.0,44.0,Action
Resident Evil: Welcome to Raccoon City,2021,"$17,000,612",25.0,11.1847,"Constantin Film,Davis Films,Screen Gems",41.914915,107,52.0,30.0,44.0, Horror
Resident Evil: Welcome to Raccoon City,2021,"$17,000,612",25.0,11.1847,"Constantin Film,Davis Films,Screen Gems",41.914915,107,52.0,30.0,44.0, Sci-Fi
Migration,2023,"$127,630,880",72.0,25.7212,"Universal Pictures,Illumination",298.776052,83,66.0,73.0,56.0,Animation
Migration,2023,"$127,630,880",72.0,25.7212,"Universal Pictures,Illumination",298.776052,83,66.0,73.0,56.0, Adventure
Migration,2023,"$127,630,880",72.0,25.7212,"Universal Pictures,Illumination",298.776052,83,66.0,73.0,56.0, Comedy
Bones and All,2022,"$7,834,907",16.0,6.9637,"Frenesy Film,Per Capita Productions,MeMo Films,The Apartment Pictures,3 Marys Entertainment,Tenderstories,Elafilm",15.234907,130,68.0,82.0,74.0,Drama
Bones and All,2022,"$7,834,907",16.0,6.9637,"Frenesy Film,Per Capita Productions,MeMo Films,The Apartment Pictures,3 Marys Entertainment,Tenderstories,Elafilm",15.234907,130,68.0,82.0,74.0, Horror
Bones and All,2022,"$7,834,907",16.0,6.9637,"Frenesy Film,Per Capita Productions,MeMo Films,The Apartment Pictures,3 Marys Entertainment,Tenderstories,Elafilm",15.234907,130,68.0,82.0,74.0, Romance
The Nun II,2023,"$86,267,073",38.5,16.5648,"New Line Cinema,Atomic Monster,The Safran Company",269.67059,110,56.0,51.0,47.0,Horror
The Nun II,2023,"$86,267,073",38.5,16.5648,"New Line Cinema,Atomic Monster,The Safran Company",269.67059,110,56.0,51.0,47.0, Mystery
The Nun II,2023,"$86,267,073",38.5,16.5648,"New Line Cinema,Atomic Monster,The Safran Company",269.67059,110,56.0,51.0,47.0, Thriller
Judas and the Black Messiah,2021,"$5,478,009",26.0,8.178,"MACRO,Bron Studios,Participant,Proximity Media",6.416063,126,74.0,96.0,84.0,Biography
Judas and the Black Messiah,2021,"$5,478,009",26.0,8.178,"MACRO,Bron Studios,Participant,Proximity Media",6.416063,126,74.0,96.0,84.0, Drama
Judas and the Black Messiah,2021,"$5,478,009",26.0,8.178,"MACRO,Bron Studios,Participant,Proximity Media",6.416063,126,74.0,96.0,84.0, History
Knock at the Cabin,2023,"$35,397,980",20.0,7.81,"Blinding Edge Pictures,FilmNation Entertainment,Wishmore",54.7,100,61.0,67.0,63.0,Horror
Knock at the Cabin,2023,"$35,397,980",20.0,7.81,"Blinding Edge Pictures,FilmNation Entertainment,Wishmore",54.7,100,61.0,67.0,63.0, Mystery
Knock at the Cabin,2023,"$35,397,980",20.0,7.81,"Blinding Edge Pictures,FilmNation Entertainment,Wishmore",54.7,100,61.0,67.0,63.0, Thriller
Army of Thieves,2021,,30.0,6.6047,"Pantaleon Films,The Stone Quarry,Film United",46.9,127,64.0,69.0,49.0,Action
Army of Thieves,2021,,30.0,6.6047,"Pantaleon Films,The Stone Quarry,Film United",46.9,127,64.0,69.0,49.0, Comedy
Army of Thieves,2021,,30.0,6.6047,"Pantaleon Films,The Stone Quarry,Film United",46.9,127,64.0,69.0,49.0, Crime
The Boys in the Boat,2023,"$52,641,306",40.0,4.3704,"Smoke House Pictures,Metro-Goldwyn-Mayer,Spyglass Media Group",54.401583,124,70.0,57.0,54.0,Biography
The Boys in the Boat,2023,"$52,641,306",40.0,4.3704,"Smoke House Pictures,Metro-Goldwyn-Mayer,Spyglass Media Group",54.401583,124,70.0,57.0,54.0, Drama
The Boys in the Boat,2023,"$52,641,306",40.0,4.3704,"Smoke House Pictures,Metro-Goldwyn-Mayer,Spyglass Media Group",54.401583,124,70.0,57.0,54.0, Sport
Renfield,2023,"$17,297,895",65.0,8.8187,"Skybound Entertainment,Universal Pictures,Giant Wildcat",26.874347,93,64.0,58.0,53.0,Action
Renfield,2023,"$17,297,895",65.0,8.8187,"Skybound Entertainment,Universal Pictures,Giant Wildcat",26.874347,93,64.0,58.0,53.0, Comedy
Renfield,2023,"$17,297,895",65.0,8.8187,"Skybound Entertainment,Universal Pictures,Giant Wildcat",26.874347,93,64.0,58.0,53.0, Fantasy
Hotel Transylvania 4: Transformania,2022,,75.0,19.6221,"Sony Pictures Animation,Sony Pictures,MRC,Columbia Pictures",18.5,92,60.0,47.0,46.0,Animation
Hotel Transylvania 4: Transformania,2022,,75.0,19.6221,"Sony Pictures Animation,Sony Pictures,MRC,Columbia Pictures",18.5,92,60.0,47.0,46.0, Adventure
Hotel Transylvania 4: Transformania,2022,,75.0,19.6221,"Sony Pictures Animation,Sony Pictures,MRC,Columbia Pictures",18.5,92,60.0,47.0,46.0, Comedy
Tarot,2024,"$18,771,004",8.0,12.0475,"Screen Gems,Alloy Entertainment,Ground Control Entertainment,Capstone Pictures",49.256239,92,48.0,17.0,36.0,Horror
Raya and the Last Dragon,2021,"$54,723,032",100.0,16.99,"Walt Disney Pictures,Walt Disney Animation Studios",130.423032,107,73.0,93.0,74.0,Animation
Raya and the Last Dragon,2021,"$54,723,032",100.0,16.99,"Walt Disney Pictures,Walt Disney Animation Studios",130.423032,107,73.0,93.0,74.0, Action
Raya and the Last Dragon,2021,"$54,723,032",100.0,16.99,"Walt Disney Pictures,Walt Disney Animation Studios",130.423032,107,73.0,93.0,74.0, Adventure
Santosh,2024,,2.5,6.5436,"Good Chaos,Haut et Court,Razor Film Produktion,MK2 Films,Suitable Pictures,ZDF/Arte,L'Aide aux Cinémas du Monde,CNC,Institut Français",1.097812,128,72.0,100.0,,Crime
Santosh,2024,,2.5,6.5436,"Good Chaos,Haut et Court,Razor Film Produktion,MK2 Films,Suitable Pictures,ZDF/Arte,L'Aide aux Cinémas du Monde,CNC,Institut Français",1.097812,128,72.0,100.0,, Drama
Santosh,2024,,2.5,6.5436,"Good Chaos,Haut et Court,Razor Film Produktion,MK2 Films,Suitable Pictures,ZDF/Arte,L'Aide aux Cinémas du Monde,CNC,Institut Français",1.097812,128,72.0,100.0,, Thriller
Book Club: The Next Chapter,2023,"$17,581,565",20.0,5.2264,"Makeready,Fifth Season,Apartment Story,Focus Features,Universal Pictures",27.849137,108,56.0,46.0,46.0,Comedy
Book Club: The Next Chapter,2023,"$17,581,565",20.0,5.2264,"Makeready,Fifth Season,Apartment Story,Focus Features,Universal Pictures",27.849137,108,56.0,46.0,46.0, Romance
Dumb Money,2023,"$13,925,356",30.0,11.4843,"Black Bear Pictures,Ryder Picture Company,Winklevoss Pictures",20.703794,105,69.0,84.0,66.0,Biography
Dumb Money,2023,"$13,925,356",30.0,11.4843,"Black Bear Pictures,Ryder Picture Company,Winklevoss Pictures",20.703794,105,69.0,84.0,66.0, Comedy
Dumb Money,2023,"$13,925,356",30.0,11.4843,"Black Bear Pictures,Ryder Picture Company,Winklevoss Pictures",20.703794,105,69.0,84.0,66.0, Drama
Joy Ride,2023,"$12,897,789",20.0,5.3639,"Lionsgate,Point Grey Pictures,Red Mysterious Hippo",15.8,94,64.0,90.0,74.0,Comedy
Saw X,2023,"$53,607,898",13.0,14.7171,"Twisted Pictures,Lionsgate",125.319714,118,66.0,81.0,60.0,Horror
Saw X,2023,"$53,607,898",13.0,14.7171,"Twisted Pictures,Lionsgate",125.319714,118,66.0,81.0,60.0, Mystery
Saw X,2023,"$53,607,898",13.0,14.7171,"Twisted Pictures,Lionsgate",125.319714,118,66.0,81.0,60.0, Thriller
Reagan,2024,"$30,047,417",25.0,7.1064,"Rawhide Pictures,Voltage Pictures,Brookwell-McNamara Entertainment",30.107173,140,62.0,,22.0,Biography
Reagan,2024,"$30,047,417",25.0,7.1064,"Rawhide Pictures,Voltage Pictures,Brookwell-McNamara Entertainment",30.107173,140,62.0,,22.0, Drama
Reagan,2024,"$30,047,417",25.0,7.1064,"Rawhide Pictures,Voltage Pictures,Brookwell-McNamara Entertainment",30.107173,140,62.0,,22.0, History
Freelance,2023,"$5,314,136",40.0,9.5367,"Endurance Media,AGC Studios,Sentient Entertainment,Signature Films,Wideangle Films,Lipsync Productions",9.112817,108,55.0,11.0,26.0,Action
Freelance,2023,"$5,314,136",40.0,9.5367,"Endurance Media,AGC Studios,Sentient Entertainment,Signature Films,Wideangle Films,Lipsync Productions",9.112817,108,55.0,11.0,26.0, Comedy
Maestro,2023,,80.0,6.4502,"Amblin Entertainment,Fred Berner Films,Sikelia Productions,Lea Pictures",0.3,129,65.0,,77.0,Biography
Maestro,2023,,80.0,6.4502,"Amblin Entertainment,Fred Berner Films,Sikelia Productions,Lea Pictures",0.3,129,65.0,,77.0, Drama
Maestro,2023,,80.0,6.4502,"Amblin Entertainment,Fred Berner Films,Sikelia Productions,Lea Pictures",0.3,129,65.0,,77.0, History
Red Rocket,2021,"$1,023,086",1.1,4.4371,"FilmNation Entertainment,Cre Film",2.2,130,71.0,90.0,76.0,Comedy
Red Rocket,2021,"$1,023,086",1.1,4.4371,"FilmNation Entertainment,Cre Film",2.2,130,71.0,90.0,76.0, Drama
Beating Hearts,2024,,37.315205,11.2845,"Trésor Films,Chi-Fou-Mi Productions,StudioCanal,Cool Industrie,France 2 Cinéma,Artémis Productions,Proximus,VOO & Be tv",36.010728,166,73.0,33.0,50.0,Crime
Beating Hearts,2024,,37.315205,11.2845,"Trésor Films,Chi-Fou-Mi Productions,StudioCanal,Cool Industrie,France 2 Cinéma,Artémis Productions,Proximus,VOO & Be tv",36.010728,166,73.0,33.0,50.0, Drama
Beating Hearts,2024,,37.315205,11.2845,"Trésor Films,Chi-Fou-Mi Productions,StudioCanal,Cool Industrie,France 2 Cinéma,Artémis Productions,Proximus,VOO & Be tv",36.010728,166,73.0,33.0,50.0, Romance
Afraid,2024,"$6,725,687",12.0,6.8254,"Blumhouse Productions,Depth of Field",12.977758,84,52.0,23.0,28.0,Horror
Afraid,2024,"$6,725,687",12.0,6.8254,"Blumhouse Productions,Depth of Field",12.977758,84,52.0,23.0,28.0, Mystery
Afraid,2024,"$6,725,687",12.0,6.8254,"Blumhouse Productions,Depth of Field",12.977758,84,52.0,23.0,28.0, Sci-Fi
Pig,2021,"$3,186,668",3.0,5.1163,"AI Film,Pulse Films,Saturn Films,Valparaiso Pictures,BlockBox Entertainment,Endeavor Content",3.889432,92,69.0,97.0,82.0,Drama
Pig,2021,"$3,186,668",3.0,5.1163,"AI Film,Pulse Films,Saturn Films,Valparaiso Pictures,BlockBox Entertainment,Endeavor Content",3.889432,92,69.0,97.0,82.0, Mystery
See How They Run,2022,"$9,586,237",40.0,6.7526,"Searchlight Pictures,DJ Films,TSG Entertainment",21.921551,99,65.0,75.0,60.0,Comedy
See How They Run,2022,"$9,586,237",40.0,6.7526,"Searchlight Pictures,DJ Films,TSG Entertainment",21.921551,99,65.0,75.0,60.0, Crime
See How They Run,2022,"$9,586,237",40.0,6.7526,"Searchlight Pictures,DJ Films,TSG Entertainment",21.921551,99,65.0,75.0,60.0, Mystery
Memory,2022,"$7,329,043",30.0,8.3604,"Black Bear Pictures,Welle Entertainment,Saville Productions,Open Road Films,STXfilms",13.9,114,57.0,29.0,41.0,Action
Memory,2022,"$7,329,043",30.0,8.3604,"Black Bear Pictures,Welle Entertainment,Saville Productions,Open Road Films,STXfilms",13.9,114,57.0,29.0,41.0, Crime
Memory,2022,"$7,329,043",30.0,8.3604,"Black Bear Pictures,Welle Entertainment,Saville Productions,Open Road Films,STXfilms",13.9,114,57.0,29.0,41.0, Thriller
Kalki 2898 AD,2024,"$18,289,575",75.0,9.8264,"Vyjayanthi Movies,Annapurna Studios",141.0,176,70.0,77.0,65.0,Action
Kalki 2898 AD,2024,"$18,289,575",75.0,9.8264,"Vyjayanthi Movies,Annapurna Studios",141.0,176,70.0,77.0,65.0, Adventure
Kalki 2898 AD,2024,"$18,289,575",75.0,9.8264,"Vyjayanthi Movies,Annapurna Studios",141.0,176,70.0,77.0,65.0, Drama
The Marksman,2021,"$15,566,093",23.0,8.3799,"Sculptor Media,Zero Gravity Management,Cutting Edge Group,Stonehouse Motion Pictures,Voltage Pictures",23.076711,108,57.0,38.0,44.0,Action
The Marksman,2021,"$15,566,093",23.0,8.3799,"Sculptor Media,Zero Gravity Management,Cutting Edge Group,Stonehouse Motion Pictures,Voltage Pictures",23.076711,108,57.0,38.0,44.0, Drama
The Marksman,2021,"$15,566,093",23.0,8.3799,"Sculptor Media,Zero Gravity Management,Cutting Edge Group,Stonehouse Motion Pictures,Voltage Pictures",23.076711,108,57.0,38.0,44.0, Thriller
Space Jam: A New Legacy,2021,"$70,592,228",150.0,13.7216,"Warner Animation Group,Proximity Media,Warner Bros. Pictures,The SpringHill Company",163.692228,115,45.0,25.0,36.0,Animation
Space Jam: A New Legacy,2021,"$70,592,228",150.0,13.7216,"Warner Animation Group,Proximity Media,Warner Bros. Pictures,The SpringHill Company",163.692228,115,45.0,25.0,36.0, Adventure
Space Jam: A New Legacy,2021,"$70,592,228",150.0,13.7216,"Warner Animation Group,Proximity Media,Warner Bros. Pictures,The SpringHill Company",163.692228,115,45.0,25.0,36.0, Comedy
Arthur the King,2024,"$25,049,006",19.0,12.9605,"Entertainment One,Tucker Tooley Entertainment,Municipal Pictures,Atmosphere Entertainment MM",40.829138,107,70.0,69.0,54.0,Adventure
Arthur the King,2024,"$25,049,006",19.0,12.9605,"Entertainment One,Tucker Tooley Entertainment,Municipal Pictures,Atmosphere Entertainment MM",40.829138,107,70.0,69.0,54.0, Drama
Arthur the King,2024,"$25,049,006",19.0,12.9605,"Entertainment One,Tucker Tooley Entertainment,Municipal Pictures,Atmosphere Entertainment MM",40.829138,107,70.0,69.0,54.0, Sport
Asterix & Obelix: The Middle Kingdom,2023,,72.0,10.9242,"Les Éditions Albert René,Les Enfants Terribles,Pathé,Trésor Films,Artémis Productions,Canal+,White and Yellow Films,OCS,TF1,TF1 Films Production",46.497678,112,51.0,44.0,,Adventure
Asterix & Obelix: The Middle Kingdom,2023,,72.0,10.9242,"Les Éditions Albert René,Les Enfants Terribles,Pathé,Trésor Films,Artémis Productions,Canal+,White and Yellow Films,OCS,TF1,TF1 Films Production",46.497678,112,51.0,44.0,, Comedy
Asterix & Obelix: The Middle Kingdom,2023,,72.0,10.9242,"Les Éditions Albert René,Les Enfants Terribles,Pathé,Trésor Films,Artémis Productions,Canal+,White and Yellow Films,OCS,TF1,TF1 Films Production",46.497678,112,51.0,44.0,, Family
The Outfit,2022,"$3,344,040",5.0,6.3646,"Focus Features,FilmNation Entertainment,Unified Theory,Scoop Productions",4.0,105,72.0,86.0,69.0,Crime
The Outfit,2022,"$3,344,040",5.0,6.3646,"Focus Features,FilmNation Entertainment,Unified Theory,Scoop Productions",4.0,105,72.0,86.0,69.0, Drama
The Outfit,2022,"$3,344,040",5.0,6.3646,"Focus Features,FilmNation Entertainment,Unified Theory,Scoop Productions",4.0,105,72.0,86.0,69.0, Mystery
