
id,response
tt22773644,"{'Title': ""The Dead Don't Hurt"", 'Year': '2023', 'Rated': 'R', 'Released': '31 May 2024', 'Runtime': '129 min', 'Genre': 'Drama, Western', 'Director': 'Viggo Mortensen', 'Writer': 'Viggo Mortensen', 'Actors': 'Vicky Krieps, Viggo Mortensen, Solly McLeod', 'Plot': 'Two pioneers fight for their lives and their love on the American frontier during the Civil War.', 'Language': 'English, French, Spanish, Danish', 'Country': 'Canada, Mexico, United Kingdom, United States', 'Awards': '1 win & 1 nomination total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZjc1OTM5ZDAtNDBiYS00M2VkLTk0ODUtZGQ1Nzk1NGYwODVhXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '70/100'}], 'Metascore': '70', 'imdbRating': '6.4', 'imdbVotes': '8,183', 'imdbID': 'tt22773644', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$752,964', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt14561712,"{'Title': 'La Chimera', 'Year': '2023', 'Rated': 'Not Rated', 'Released': '29 Mar 2024', 'Runtime': '131 min', 'Genre': 'Adventure, Comedy, Drama', 'Director': 'Alice Rohrwacher', 'Writer': 'Alice Rohrwacher, Carmela Covino, Marco Pettenello', 'Actors': ""Josh O'Connor, Carol Duarte, Vincenzo Nemolato"", 'Plot': 'Just out of jail, crumpled English archaeologist Arthur reconnects with his wayward crew of accomplices - a happy-go-lucky collective of grave-robbers who survive by looting Etruscan tombs and fencing the ancient treasures they di...', 'Language': 'Italian, English, French, Portuguese, German', 'Country': 'Italy, France, Switzerland, Turkey', 'Awards': '14 wins & 53 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMjk5ZDRjNjAtZTgwYi00NzE5LWEzMTItODM3Y2NmNGFmYTdiXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '91/100'}], 'Metascore': '91', 'imdbRating': '7.3', 'imdbVotes': '17,382', 'imdbID': 'tt14561712', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$1,004,503', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt12024308,"{'Title': 'Wildflower', 'Year': '2022', 'Rated': 'R', 'Released': '21 Mar 2023', 'Runtime': '105 min', 'Genre': 'Comedy, Drama', 'Director': 'Matt Smukler', 'Writer': 'Jana Savage, Matt Smukler', 'Actors': 'Kiernan Shipka, Alexandra Daddario, Jean Smart', 'Plot': ""A girl navigates life with two intellectually-disabled parents and an extended family that can't quite agree on the best way to help."", 'Language': 'English', 'Country': 'United States, Canada', 'Awards': '1 win', 'Poster': 'https://m.media-amazon.com/images/M/MV5BOWY0ODBhZmYtOTg3Mi00ZGMwLWE3MjMtYmJiZjY1Y2Q4NjFiXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '52/100'}], 'Metascore': '52', 'imdbRating': '6.8', 'imdbVotes': '4,412', 'imdbID': 'tt12024308', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt27145269,"{'Title': ""Mr. Monk's Last Case: A Monk Movie"", 'Year': '2023', 'Rated': 'TV-PG', 'Released': '08 Dec 2023', 'Runtime': '97 min', 'Genre': 'Comedy, Crime, Mystery', 'Director': 'Randy Zisk', 'Writer': 'Andy Breckman', 'Actors': 'Tony Shalhoub, Traylor Howard, Jason Gray-Stanford', 'Plot': 'Monk, a brilliant detective with obsessive-compulsive disorder, returns to solve one last case involving his stepdaughter Molly, a journalist preparing for her wedding.', 'Language': 'English', 'Country': 'United States', 'Awards': 'Nominated for 1 Primetime Emmy. 12 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BOGFjMmMxNTgtYmQyNS00ODRjLWE4Y2YtMDAyOWMwNDMxMmMxXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}], 'Metascore': 'N/A', 'imdbRating': '6.7', 'imdbVotes': '10,116', 'imdbID': 'tt27145269', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt19465630,"{'Title': 'Sniper. The White Raven', 'Year': '2022', 'Rated': 'R', 'Released': '24 Aug 2022', 'Runtime': '111 min', 'Genre': 'Drama, War', 'Director': 'Marian Bushan', 'Writer': 'Marian Bushan, Mykola Voronin', 'Actors': 'Pavlo Aldoshyn, Maryna Koshkina, Andrey Mostrenko', 'Plot': 'After suffering a tragedy at the hand of invading soldiers in Donbas, an Ukrainian physics teacher seeks revenge. He sets his sights on an elite Russian sniper whose elimination could change the tide of the conflict.', 'Language': 'Ukrainian, Russian', 'Country': 'Ukraine', 'Awards': '3 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZTA1NjdmZmItZTUxZS00YWI4LWFlODUtMmIyMWRhNWRiN2MyXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '54/100'}], 'Metascore': '54', 'imdbRating': '6.4', 'imdbVotes': '7,116', 'imdbID': 'tt19465630', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$881', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt15486810,"{'Title': 'Teen Wolf: The Movie', 'Year': '2023', 'Rated': 'TV-MA', 'Released': '26 Jan 2023', 'Runtime': '141 min', 'Genre': 'Action, Drama, Fantasy', 'Director': 'Russell Mulcahy', 'Writer': 'Jeff Davis, Will Wallace, Joseph Patrick Genier', 'Actors': 'Tyler Posey, Crystal Reed, Holland Roden', 'Plot': 'A terrifying evil has emerged. The wolves howl once again, but only a Werewolf like Scott McCall, can gather both new allies and reunite trusted friends to fight back against what could be the most powerful and deadliest enemy.', 'Language': 'English, Korean', 'Country': 'United States', 'Awards': '1 nomination total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZjZhOTliNTMtZGVlOS00NDgwLWE5MzctM2VlNTY1OWE3YzRiXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '51/100'}], 'Metascore': '51', 'imdbRating': '5.5', 'imdbVotes': '15,330', 'imdbID': 'tt15486810', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt11274492,"{'Title': 'The Out-Laws', 'Year': '2023', 'Rated': 'R', 'Released': '07 Jul 2023', 'Runtime': '95 min', 'Genre': 'Action, Comedy, Crime', 'Director': 'Tyler Spindel', 'Writer': 'Ben Zazove, Evan Turner', 'Actors': 'Adam Devine, Pierce Brosnan, Ellen Barkin', 'Plot': 'A straight-laced bank manager about to marry the love of his life. When his bank is held up by infamous Ghost Bandits during his wedding week, he believes his future in-laws who just arrived in town, are the infamous Out-Laws.', 'Language': 'English', 'Country': 'United States', 'Awards': '1 nomination total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMDZmMTczYTgtYzA5MS00ODI5LTk0OWYtYzlkN2ZlYTJjNzBhXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '36/100'}], 'Metascore': '36', 'imdbRating': '5.4', 'imdbVotes': '38,682', 'imdbID': 'tt11274492', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt15257160,"{'Title': 'Pain Hustlers', 'Year': '2023', 'Rated': 'R', 'Released': '27 Oct 2023', 'Runtime': '123 min', 'Genre': 'Crime, Drama', 'Director': 'David Yates', 'Writer': 'Wells Tower, Evan Hughes', 'Actors': ""Emily Blunt, Chris Evans, Catherine O'Hara"", 'Plot': 'Liza dreams of a better life for herself and her daughter. Hired to work for a bankrupt pharmaceutical company, Liza skyrockets with sales and into the high life, putting her in the middle of a federal criminal conspiracy.', 'Language': 'English', 'Country': 'United Kingdom, United States', 'Awards': '2 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZTc2ZTlkYWQtZmU2ZC00ZTFjLWFmOTAtMmRlZDYwMGVkYjhmXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '44/100'}], 'Metascore': '44', 'imdbRating': '6.6', 'imdbVotes': '50,990', 'imdbID': 'tt15257160', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt8356942,"{'Title': 'The 355', 'Year': '2022', 'Rated': 'PG-13', 'Released': '07 Jan 2022', 'Runtime': '122 min', 'Genre': 'Action, Thriller', 'Director': 'Simon Kinberg', 'Writer': 'Theresa Rebeck, Simon Kinberg', 'Actors': 'Jessica Chastain, Penélope Cruz, Bingbing Fan', 'Plot': ""When a top-secret weapon falls into mercenary hands, a wild-card C.I.A. agent joins forces with three international agents on a mission to retrieve it, while staying a step ahead of a mysterious woman who's tracking their every move."", 'Language': 'English, Chinese, Spanish, French, German, Arabic, Romanian, Hindi, Sign ', 'Country': 'United States, China', 'Awards': '3 wins & 3 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BNzhkNmZlODUtYWM4YS00NzRlLWEwOTgtM2U5ZDA0ZDJjNDI3XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '40/100'}], 'Metascore': '40', 'imdbRating': '5.6', 'imdbVotes': '40,758', 'imdbID': 'tt8356942', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$14,570,455', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt20561198,"{'Title': 'The Promised Land', 'Year': '2023', 'Rated': 'R', 'Released': '05 Oct 2023', 'Runtime': '127 min', 'Genre': 'Action, Biography, Drama', 'Director': 'Nikolaj Arcel', 'Writer': 'Nikolaj Arcel, Anders Thomas Jensen, Ida Jessen', 'Actors': 'Mads Mikkelsen, Amanda Collin, Simon Bennebjerg', 'Plot': ""The story of Danish soldier and explorer Ludvig Kahlen, who explored and cultivated Denmark's wild Jutland, which now comprises the vast majority of the country, in the mid-18th century."", 'Language': 'Danish, Swedish, German, Norwegian', 'Country': 'Denmark, Sweden, Norway, Germany', 'Awards': '22 wins & 17 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYWViODY0NTMtYjEyOS00NDEwLWFjZDYtOGYyZDEzMjZkOGE2XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '77/100'}], 'Metascore': '77', 'imdbRating': '7.7', 'imdbVotes': '31,552', 'imdbID': 'tt20561198', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$257,749', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt5198890,"{'Title': 'Eileen', 'Year': '2023', 'Rated': 'R', 'Released': '08 Dec 2023', 'Runtime': '97 min', 'Genre': 'Drama, Mystery, Romance', 'Director': 'William Oldroyd', 'Writer': 'Luke Goebel, Ottessa Moshfegh', 'Actors': 'Thomasin McKenzie, Shea Whigham, Sam Nivola', 'Plot': ""A young woman working at a boys' corrections facility becomes mesmerized by the new female psychologist, but their budding relationship soon takes a sinister turn."", 'Language': 'English', 'Country': 'United States, United Kingdom, South Korea', 'Awards': '1 win & 8 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BNGNjMzc3ZWMtODc0MS00MWU3LTkxMDMtMjQ4MjhkZmRmNzMwXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '72/100'}], 'Metascore': '72', 'imdbRating': '5.9', 'imdbVotes': '17,104', 'imdbID': 'tt5198890', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$1,435,007', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt28142896,"{'Title': 'Weekend in Taipei', 'Year': '2024', 'Rated': 'R', 'Released': '08 Nov 2024', 'Runtime': '100 min', 'Genre': 'Action, Thriller', 'Director': 'George Huang', 'Writer': 'Luc Besson, George Huang', 'Actors': 'Luke Evans, Lun-Mei Gwei, Sung Kang', 'Plot': 'A former DEA agent and a former undercover operative revisit their romance during a fateful weekend in Taipei, unaware of the dangerous consequences of their past.', 'Language': 'English, Mandarin', 'Country': 'France, Taiwan, United States', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BY2JiNDJiN2EtNGRlNC00ODE2LTgwNmQtOGFiZTk0NjZlMmFhXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}], 'Metascore': 'N/A', 'imdbRating': '5.7', 'imdbVotes': '4,380', 'imdbID': 'tt28142896', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$608,034', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt6857376,"{'Title': 'Palmer', 'Year': '2021', 'Rated': 'R', 'Released': '29 Jan 2021', 'Runtime': '110 min', 'Genre': 'Drama', 'Director': 'Fisher Stevens', 'Writer': 'Cheryl Guerriero', 'Actors': 'Justin Timberlake, Juno Temple, Alisha Wainwright', 'Plot': 'An ex-convict strikes up a friendship with a boy from a troubled home.', 'Language': 'English', 'Country': 'United States, Luxembourg', 'Awards': '3 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BN2ZmNTM1YzMtOGNhOC00ZDAyLTgzYjMtN2MwZjE2ZDBkMmVkXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '53/100'}], 'Metascore': '53', 'imdbRating': '7.3', 'imdbVotes': '47,181', 'imdbID': 'tt6857376', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt11891850,"{'Title': 'Hard Truths', 'Year': '2024', 'Rated': 'R', 'Released': '10 Jan 2025', 'Runtime': '97 min', 'Genre': 'Comedy, Drama', 'Director': 'Mike Leigh', 'Writer': 'Mike Leigh', 'Actors': 'Marianne Jean-Baptiste, Michele Austin, David Webber', 'Plot': 'Ongoing exploration of the contemporary world with a tragicomic study of human strengths and weaknesses.', 'Language': 'English', 'Country': 'United Kingdom, Spain', 'Awards': 'Nominated for 2 BAFTA 26 wins & 56 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZTBmNzBlZGYtMTJjMC00YzdiLWFmOGMtZGQ1OWZjYWUxNjI2XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '88/100'}], 'Metascore': '88', 'imdbRating': '7.3', 'imdbVotes': '3,765', 'imdbID': 'tt11891850', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$808,122', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt5761544,"{'Title': 'Kandahar', 'Year': '2023', 'Rated': 'R', 'Released': '26 May 2023', 'Runtime': '119 min', 'Genre': 'Action, Drama, Thriller', 'Director': 'Ric Roman Waugh', 'Writer': 'Mitchell LaFortune', 'Actors': 'Tom Rhys Harries, Farhad Bagheri, Gerard Butler', 'Plot': 'A CIA operative and his translator flee from special forces in Afghanistan after exposing a covert mission.', 'Language': 'English, Persian, Arabic', 'Country': 'United States, Saudi Arabia', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BOTQ5NTlkZTctODdmMi00Nzc1LWI0NTMtYmY0MDhjZTBkYjI2XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '52/100'}], 'Metascore': '52', 'imdbRating': '6.1', 'imdbVotes': '40,588', 'imdbID': 'tt5761544', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$4,813,132', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt3661210,"{'Title': 'The Dig', 'Year': '2021', 'Rated': 'PG-13', 'Released': '29 Jan 2021', 'Runtime': '112 min', 'Genre': 'Biography, Drama, History', 'Director': 'Simon Stone', 'Writer': 'Moira Buffini, John Preston', 'Actors': 'Carey Mulligan, Ralph Fiennes, Lily James', 'Plot': 'An archaeologist embarks on the historically important excavation of Sutton Hoo in 1938.', 'Language': 'English', 'Country': 'United Kingdom, United States', 'Awards': 'Nominated for 5 BAFTA 3 wins & 11 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZGEzZjNkMTgtOTZiYy00OWZmLWE1MjMtODllMzJkNzQ4M2FlXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '73/100'}], 'Metascore': '73', 'imdbRating': '7.1', 'imdbVotes': '84,823', 'imdbID': 'tt3661210', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt18968540,"{'Title': 'Incantation', 'Year': '2022', 'Rated': 'TV-MA', 'Released': '08 Jul 2022', 'Runtime': '110 min', 'Genre': 'Horror, Mystery', 'Director': 'Kevin Ko', 'Writer': 'Che-Wei Chang, Kevin Ko', 'Actors': 'Hsuan-yen Tsai, Sin-Ting Huang, Ying-Hsuan Kao', 'Plot': 'Six years ago, Li Ronan was cursed after breaking a religious taboo. Now, she must protect her daughter from the consequences of her actions.', 'Language': 'Mandarin', 'Country': 'Taiwan', 'Awards': '4 wins & 14 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BY2U2YjU0M2MtZjIxZC00ZDZjLWI2NjItN2MwMmVhM2RkMjNiXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}], 'Metascore': 'N/A', 'imdbRating': '6.2', 'imdbVotes': '25,208', 'imdbID': 'tt18968540', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt13321244,"{'Title': 'Origin', 'Year': '2023', 'Rated': 'PG-13', 'Released': '19 Jan 2024', 'Runtime': '141 min', 'Genre': 'Drama, History', 'Director': 'Ava DuVernay', 'Writer': 'Ava DuVernay', 'Actors': 'Aunjanue Ellis-Taylor, Jon Bernthal, Niecy Nash', 'Plot': 'The unspoken system that has shaped America and chronicles how lives today are defined by a hierarchy of human divisions.', 'Language': 'English', 'Country': 'United States', 'Awards': '6 wins & 30 nominations', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMmE5YTBlMDAtZDFjZi00NjQ5LWJkNWUtMzJhMmYzYWQyZDA4XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}], 'Metascore': 'N/A', 'imdbRating': '7.2', 'imdbVotes': '6,483', 'imdbID': 'tt13321244', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$4,689,830', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt17277414,"{'Title': 'Jeanne du Barry', 'Year': '2023', 'Rated': 'N/A', 'Released': '02 May 2024', 'Runtime': '117 min', 'Genre': 'Biography, Drama, History', 'Director': 'Maïwenn', 'Writer': 'Maïwenn, Teddy Lussi-Modeste, Nicolas Livecchi', 'Actors': 'Stanislas Stanic, Maïwenn, Johnny Depp', 'Plot': 'Jeanne Vaubernier, a young working-class woman hungry for culture and pleasure, uses her intelligence and allure to climb the rungs of the social ladder one by one until she meets and begins a scandalous relationship with King Lou...', 'Language': 'French, Latin, German', 'Country': 'France, United Kingdom, Belgium, United States, Russia, Saudi Arabia', 'Awards': '3 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYmUzNmFlNTgtZTJmMy00ZTU4LWIwYWEtZGE0YTcyNmNkNjAwXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '48/100'}], 'Metascore': '48', 'imdbRating': '6.7', 'imdbVotes': '14,826', 'imdbID': 'tt17277414', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt4996328,"{'Title': 'Ordinary Angels', 'Year': '2024', 'Rated': 'PG', 'Released': '23 Feb 2024', 'Runtime': '118 min', 'Genre': 'Biography, Drama', 'Director': 'Jon Gunn', 'Writer': 'Meg Tilly, Kelly Fremon Craig, Jeffrey Knight', 'Actors': 'Hilary Swank, Alan Ritchson, Emily Mitchell', 'Plot': 'Inspired by the incredible true story of a hairdresser who single-handedly rallies an entire community to help a widowed father save the life of his critically ill young daughter.', 'Language': 'English', 'Country': 'United States', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMzg3OTliZDMtNTBhYy00OGMzLTlhZmUtMDMyNjQ4NDc4MDk5XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '57/100'}], 'Metascore': '57', 'imdbRating': '7.4', 'imdbVotes': '14,270', 'imdbID': 'tt4996328', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$19,174,421', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
